tileID,lon,lat
T56ENR,154.0911066419,-62.7165006095
T56ENS,154.0584595821,-61.81899359280001
T56ENT,154.0279531059,-60.9213519865
T56ENU,153.9994097489,-60.0241134188
T56ENV,153.9726241853,-59.12619975310001
T56EPA,155.6491552431,-58.2045959403
T56EPB,155.5838605682,-57.3077406603
T56EPC,155.5222714642,-56.41016995319999
T56EPQ,156.1409480372,-63.58400628609999
T56EPR,156.0447953656,-62.6882760793
T56EPS,155.9549974954,-61.7918103498
T56EPT,155.871022061,-60.8951517117
T56EPU,155.792393698,-59.9988424659
T56EPV,155.7185579073,-59.1018102072
T56FLD,150.6909227363,-55.5154123223
T56FLE,150.7424036792,-54.6179343059
T56FLF,150.7911395343,-53.71974976
T56FLG,150.8372974267,-52.8213983636
T56FLH,150.8810317918,-51.92342010050001
T56FLJ,150.9225583325,-51.0247378285
T56FLK,150.9619985419,-50.1258913194
T56FLL,150.9994657311,-49.2274207154
T56FLM,151.035128277,-48.32824820959999
T56FMD,152.2757877075,-55.53467518509999
T56FME,152.2921274998,-54.6365706538
T56FMF,152.3075894771,-53.7377858777
T56FMG,152.3222277831,-52.8388589679
T56FMH,152.3360923861,-51.9403284618
T56FMJ,152.349252534,-51.0411149442
T56FMK,152.3617474873,-50.1417570569
T56FML,152.3736138196,-49.2427938913
T56FMM,152.3849054531,-48.3431458223
T56FND,153.8804589473,-55.5336974958
T56FNE,153.8605948696,-54.6356246702
T56FNF,153.8417978789,-53.7368702817
T56FNG,153.8240021644,-52.8379725193
T56FNH,153.8071469892,-51.93946999229999
T56FNJ,153.7911481773,-51.0402833996
T56FNK,153.7759580067,-50.14095143909999
T56FNL,153.7615320206,-49.2420132546
T56FNM,153.7478046712,-48.3423893121
T56FPD,155.4641380207,-55.51242403399999
T56FPE,155.4092316088,-54.61504329
T56FPF,155.3572516975,-53.7169519238
T56FPG,155.3080202529,-52.8186898594
T56FPH,155.2613727459,-51.92079730610001
T56FPJ,155.2170792705,-51.0221974757
T56FPK,155.1750103817,-50.1234303162
T56FPL,155.1350453439,-49.22503613389999
T56FPM,155.0970046665,-48.32593740470001
T56FQF,156.8690505673,-53.67794017030001
T56FQG,156.788593653,-52.78092317779999
T56FQH,156.7123452376,-51.88422523
T56FQJ,156.639931976,-50.9867744655
T56FQK,156.5711443722,-50.08911328610001
T56FQL,156.5057868902,-49.1917842796
T56FQM,156.4435676396,-48.29371386279999
T56GKA,150.1151456102,-40.2069781646
T56GKU,150.0349238873,-42.0059669817
T56GKV,150.0759315899,-41.1068293808
T56GLA,151.2897091401,-40.2301421408
T56GLN,151.0690760392,-47.4289138511
T56GLP,151.1013935506,-46.5299581015
T56GLQ,151.1322145316,-45.6303026423
T56GLR,151.1616064265,-44.7304879221
T56GLS,151.1896332038,-43.831054828
T56GLT,151.2164026193,-42.9309246363
T56GLU,151.241965929,-42.0306382759
T56GLV,151.2663721356,-41.1307371282
T56GMA,152.4654317221,-40.2413792939
T56GMN,152.3956513641,-47.4433520737
T56GMP,152.4058787816,-46.5439523344
T56GMQ,152.4156304409,-45.6438668005
T56GMR,152.424928051,-44.7436353125
T56GMS,152.4337921811,-43.843798184
T56GMT,152.442257209,-42.943275455
T56GMU,152.4503396079,-42.0426076034
T56GMV,152.4580551113,-41.1423355827
T56GNA,153.6499073234,-40.2408087419
T56GNN,153.7347407362,-47.4426188767
T56GNP,153.7223071171,-46.5432416759
T56GNQ,153.7104518637,-45.6431779803
T56GNR,153.6991485871,-44.7429676608
T56GNS,153.6883722837,-43.8431510597
T56GNT,153.6780811624,-42.9426482792
T56GNU,153.6682551984,-42.0419998196
T56GNV,153.6588752661,-41.141746656
T56GPA,154.8254318722,-40.2283989406
T56GPN,155.0607925957,-47.42667430649999
T56GPP,155.0263190477,-46.52778742139999
T56GPQ,154.9934414588,-45.628198662
T56GPR,154.9620879522,-44.7284485717
T56GPS,154.9321903519,-43.8290781271
T56GPT,154.9036337638,-42.9290087967
T56GPU,154.8763635586,-42.0287815797
T56GPV,154.8503275054,-41.1289379242
T56GQA,155.9991528991,-40.2040866734
T56GQN,156.3843314427,-47.3954440055
T56GQP,156.3279322207,-46.4975169682
T56GQQ,156.2741378642,-45.5988578819
T56GQR,156.2228317619,-44.7000086111
T56GQS,156.1739032435,-43.8015113779
T56GQT,156.1271650703,-42.9022903292
T56GQU,156.082528531,-42.0028874439
T56GQV,156.0399087647,-41.1038450996
T56HKB,150.1526316071,-39.3069554878
T56HKC,150.1884528825,-38.4073039308
T56HKD,150.2227307662,-37.5069460263
T56HKE,150.2555161723,-36.6064243121
T56HKF,150.2868585803,-35.70628176
T56HKG,150.316858843,-34.8054404359
T56HKH,150.3455567284,-33.904443318
T56HKJ,150.3729912048,-33.0038338173
T56HKK,150.399246621,-32.1025336159
T56HLB,151.3120163104,-39.3293947743
T56HLC,151.3333315815,-38.4290369468
T56HLD,151.3537273876,-37.527989334
T56HLE,151.373234236,-36.6267939582
T56HLF,151.3918817599,-35.7259932973
T56HLG,151.4097301364,-34.8245077975
T56HLH,151.4268031818,-33.9228800572
T56HLJ,151.4431242214,-33.0216531212
T56HLK,151.4587435636,-32.1197472404
T56HMB,152.4724820767,-39.3402798622
T56HMC,152.4792183395,-38.4395788862
T56HMD,152.4856635588,-37.538196141
T56HME,152.4918275165,-36.6366734006
T56HMF,152.4977197045,-35.7355529042
T56HMG,152.5033592531,-34.8337543127
T56HMH,152.508753792,-33.9318200412
T56HMJ,152.5139107857,-33.0302929579
T56HMK,152.518846216,-32.1280926193
T56HNB,153.6413360094,-39.3397272196
T56HNC,153.633146537,-38.4390437033
T56HND,153.6253108869,-37.5376780139
T56HNE,153.617817168,-36.6361719375
T56HNF,153.6106538418,-35.7350677254
T56HNG,153.6037976519,-34.8332850782
T56HNH,153.5972393233,-33.93136642
T56HNJ,153.5909697819,-33.0298546279
T56HNK,153.5849695988,-32.1276692937
T56HPB,154.801634697,-39.3277061417
T56HPC,154.7788955425,-38.4274014954
T56HPD,154.7571371643,-37.5264058174
T56HPE,154.7363270425,-36.6252611686
T56HPF,154.7164335875,-35.7245100643
T56HPG,154.697392622,-34.8230730726
T56HPH,154.6791787573,-33.9214928203
T56HPJ,154.6617671267,-33.0203123799
T56HPK,154.6451040754,-32.1184521102
T56HQB,155.9601927407,-39.3041544067
T56HQC,155.9229625413,-38.4045909625
T56HQD,155.8873362373,-37.5043191048
T56HQE,155.853260946,-36.6038814357
T56HQF,155.8206852725,-35.7038209886
T56HQG,155.7895044234,-34.8030600313
T56HQH,155.759677091,-33.9021415894
T56HQJ,155.7311627963,-33.0016091193
T56HQK,155.7038738912,-32.1003844819
T56JKL,150.4243542191,-31.201086165
T56JKM,150.4483448816,-30.3000353393
T56JKN,150.471289454,-29.3983025022
T56JKP,150.4932125853,-28.4964315913
T56JKQ,150.5141388714,-27.5949669519
T56JKR,150.5341279487,-26.6928296806
T56JKS,150.5531993138,-25.7905641997
T56JKT,150.571372626,-24.8887153181
T56JLL,151.4736799103,-31.2177055894
T56JLM,151.4879517388,-30.3160717753
T56JLN,151.5016012901,-29.4137658808
T56JLP,151.514643314,-28.5113316468
T56JLQ,151.5270925214,-27.6093132274
T56JLR,151.5389844616,-26.7066305598
T56JLS,151.5503307986,-25.8038279315
T56JLT,151.5611432872,-24.9014500197
T56JML,152.52356607,-31.2257620668
T56JMM,152.5280762564,-30.3238447785
T56JMN,152.5323901879,-29.4212602155
T56JMP,152.5365125839,-28.518552024
T56JMQ,152.5404481461,-27.616264266
T56JMR,152.5442081598,-26.7133163158
T56JMS,152.5477963562,-25.8102523962
T56JMT,152.5512164905,-24.9076171209
T56JNL,153.5792314958,-31.2253534653
T56JNM,153.57374829,-30.3234506272
T56JNN,153.5685036757,-29.4208802721
T56JNP,153.5634919155,-28.5181860508
T56JNQ,153.558707294,-27.6159120298
T56JNR,153.5541360916,-26.71297761230001
T56JNS,153.5497737724,-25.809927024
T56JNT,153.5456157713,-24.9073048819
T56JPL,154.6291696658,-31.2164552064
T56JPM,154.6139441986,-30.3148652959
T56JPN,154.5993826219,-29.4126025578
T56JPP,154.5854692104,-28.5102107477
T56JPQ,154.57218828,-27.6082340342
T56JPR,154.5595019148,-26.7055924418
T56JPS,154.5473976793,-25.8028302681
T56JPT,154.5358630407,-24.9004922001
T56JQL,155.6777779223,-31.19901116260001
T56JQM,155.6528428086,-30.2980330696
T56JQN,155.6289949308,-29.396371726
T56JQP,155.6062086837,-28.4945710938
T56JQQ,155.5844585154,-27.5931755424
T56JQR,155.5636824535,-26.6911063128
T56JQS,155.543860244,-25.7889078441
T56JQT,155.5249714632,-24.8871249615
T56JRS,156.5399990997,-25.7681624636
T56JRT,156.513781222,-24.86720559600001
T56KKA,150.6208674646,-22.1813734334
T56KKB,150.6357692693,-21.2785203062
T56KKC,150.6499087145,-20.3755608197
T56KKD,150.6632984052,-19.4730406437
T56KKE,150.6759734951,-18.5698803028
T56KKF,150.687943552,-17.6666255509
T56KKG,150.6992186376,-16.7638224378
T56KKU,150.5886980832,-23.9862039077
T56KKV,150.6051911149,-23.0835748616
T56KLA,151.5905942774,-22.1925630381
T56KLB,151.5994626747,-21.2892076957
T56KLC,151.6078781868,-20.3857518493
T56KLD,151.615848348,-19.4827411206
T56KLE,151.623394113,-18.5790951178
T56KLF,151.6305212055,-17.6753595759
T56KLG,151.6372356394,-16.7720805256
T56KLU,151.5714518465,-23.9984166354
T56KLV,151.5812657062,-23.0952725854
T56KMA,152.5605373764,-22.1979783602
T56KMB,152.5633461029,-21.2943786226
T56KMC,152.5660125335,-20.3906812118
T56KMD,152.5685390746,-19.4874317265
T56KME,152.5709323875,-18.5835493294
T56KMF,152.5731943053,-17.6795797469
T56KMG,152.5753267497,-16.7760690006
T56KMU,152.5544780615,-24.0043297859
T56KMV,152.5575840214,-23.1009351564
T56KNA,153.5342839691,-22.1977044969
T56KNB,153.5308692766,-21.2941172389
T56KNC,153.5276275785,-20.390432165
T56KND,153.5245559492,-19.4871948752
T56KNE,153.5216462905,-18.5833245548
T56KNF,153.5188963741,-17.6793669305
T56KNG,153.5163038635,-16.7758680244
T56KNU,153.5416505406,-24.0040305081
T56KNV,153.5378744913,-23.1006486698
T56KPA,154.5044456845,-22.1917215912
T56KPB,154.4949854133,-21.2884040756
T56KPC,154.486008396,-20.3849856157
T56KPD,154.4775065996,-19.4820118367
T56KPE,154.4694576749,-18.5784024158
T56KPF,154.4618555198,-17.6747030896
T56KPG,154.4546937222,-16.7714598899
T56KPU,154.5248660878,-23.9974981289
T56KPV,154.5143969806,-23.0943928676
T56KQA,155.4735282574,-22.1799758327
T56KQB,155.4580399414,-21.2771853576
T56KQC,155.4433440554,-20.3742877922
T56KQD,155.4294275037,-19.4718288123
T56KQE,155.4162537543,-18.5687290569
T56KQF,155.4038128675,-17.6655342821
T56KQG,155.3920943899,-16.7627905402
T56KQU,155.5069639457,-23.9846786695
T56KQV,155.4898216625,-23.0821138719
T56KRA,156.4423778338,-22.162468947
T56KRB,156.4208805235,-21.2604626168
T56KRC,156.4004835398,-20.3583400512
T56KRD,156.3811687896,-19.4566470003
T56KRE,156.3628856463,-18.5543055327
T56KRF,156.3456203851,-17.6518614338
T56KRG,156.3293585613,-16.7498607846
T56KRU,156.4887865477,-23.9655743026
T56KRV,156.464992949,-23.063813621
T56LKH,150.7098277656,-15.8603913559
T56LKJ,150.7197783642,-14.9568784337
T56LKK,150.7290784068,-14.053830058
T56LKL,150.7377514262,-13.1501665129
T56LKM,150.7458030738,-12.2464342556
T56LKN,150.7532395819,-11.3431799618
T56LKP,150.7600795117,-10.4393238283
T56LKQ,150.7663270107,-9.5354125908
T56LKR,150.7719868315,-8.6319931608
T56LLH,151.6435547148,-15.8681774952
T56LLJ,151.6494828767,-14.9641966175
T56LLK,151.6550248917,-14.0606842828
T56LLL,151.6601947991,-13.1565599528
T56LLM,151.6649959833,-12.2523701068
T56LLN,151.6694321716,-11.3486614415
T56LLP,151.6735144474,-10.4443533644
T56LLQ,151.6772452978,-9.5399926463
T56LLR,151.6806275676,-8.6361262333
T56LMH,152.5773352283,-15.8719361988
T56LMJ,152.5792211668,-14.9677274763
T56LMK,152.5809860903,-14.0639892258
T56LML,152.5826344784,-13.1596405089
T56LMM,152.5841674201,-12.2552278157
T56LMN,152.5855861099,-11.3512978537
T56LMP,152.5868940983,-10.4467696457
T56LMQ,152.5880921893,-9.5421899802
T56LMR,152.589181298,-8.6381058203
T56LNH,153.5138620633,-15.8717469662
T56LNJ,153.5115692401,-14.9675498906
T56LNK,153.5094235402,-14.0638231901
T56LNL,153.5074195172,-13.1594859466
T56LNM,153.5055558476,-12.2550846497
T56LNN,153.503831079,-11.3511660063
T56LNP,153.5022408953,-10.446649059
T56LNQ,153.5007843187,-9.5420805951
T56LNR,153.4994602369,-8.638007577
T56LPH,154.447953832,-15.8675924105
T56LPJ,154.4416311104,-14.9636467835
T56LPK,154.4357204754,-14.0601693991
T56LPL,154.4302069556,-13.156079781
T56LPM,154.4250869436,-12.2519244068
T56LPN,154.4203564657,-11.3482499715
T56LPP,154.4160037043,-10.4439759422
T56LPQ,154.4120260089,-9.5396490869
T56LPR,154.4084203472,-8.6358163493
T56LQH,155.3810681704,-15.8594183313
T56LQJ,155.3707264923,-14.9559637835
T56LQK,155.3610610717,-14.052973283
T56LQL,155.352047454,-13.1493672165
T56LQM,155.3436797683,-12.2456920385
T56LQN,155.3359515398,-11.342494422
T56LQP,155.3288434812,-10.4386946623
T56LQQ,155.3223512844,-9.5348394906
T56LQR,155.3164700118,-8.6314758143
T56LRH,156.3140583913,-15.8472254339
T56LRJ,156.2997092203,-14.9445015026
T56LRK,156.2862996006,-14.0422353708
T56LRL,156.2737956469,-13.1393487083
T56LRM,156.2621892552,-12.2363879349
T56LRN,156.2514714777,-11.3338996899
T56LRP,156.2416155975,-10.4308055008
T56LRQ,156.2326156707,-9.5276520433
T56LRR,156.2244648754,-8.6249861701
T56MKA,150.7917603139,-4.1121345769
T56MKB,150.7940406798,-3.2085116371
T56MKC,150.7957728707,-2.3043291532
T56MKD,150.7969574898,-1.4001343573
T56MKE,150.7975957768,-0.4964745215
T56MKS,150.7770729496,-7.727985667900001
T56MKT,150.7815882086,-6.823937071499999
T56MKU,150.7855360733,-5.920394462899999
T56MKV,150.7889262153,-5.0162779228
T56MLA,151.6924835801,-4.1140572528
T56MLB,151.6938622115,-3.2099960415
T56MLC,151.6949159807,-2.3053757273
T56MLD,151.6956452641,-1.4007435971
T56MLE,151.6960508149,-0.4966469776
T56MLS,151.6836696157,-7.7316734903
T56MLT,151.686373152,-6.8271814216
T56MLU,151.6887402537,-5.9231971629
T56MLV,151.6907767242,-5.0186400476
T56MMA,152.5930481792,-4.1149598082
T56MMB,152.5935118683,-3.2106849977
T56MMC,152.593874324,-2.3058512832
T56MMD,152.5941356858,-1.4010059783
T56MME,152.5942962101,-0.4966964362
T56MMS,152.5901641196,-7.7334361583
T56MMT,152.5910412126,-6.8287280206
T56MMU,152.5918132495,-5.9245285646
T56MMV,152.592482125,-5.0197567597
T56MNA,153.4947590824,-4.1149166977
T56MNB,153.4941953529,-3.2106528257
T56MNC,153.4937546978,-2.3058300411
T56MND,153.4934369476,-1.4009956559
T56MNE,153.4932417904,-0.4966970222
T56MNS,153.4982653733,-7.733349016000001
T56MNT,153.497199049,-6.828651937299999
T56MNU,153.4962604463,-5.9244634971
T56MNV,153.495447262,-5.0197026836
T56MPA,154.3957877612,-4.1139139084
T56MPB,154.3943206841,-3.2098857201
T56MPC,154.3932003718,-2.3052983964
T56MPD,154.3924264256,-1.4006992201
T56MPE,154.3919980445,-0.4966355136
T56MPS,154.4051778089,-7.731397151800001
T56MPT,154.4022965724,-6.8269384953
T56MPU,154.3997744241,-5.9229875121
T56MPV,154.397605181,-5.0184635921
T56MQA,155.2959266853,-4.1118929295
T56MQB,155.2935586408,-3.2083246523
T56MQC,155.2917604855,-2.3041967751
T56MQD,155.2905315946,-1.4000565233
T56MQE,155.289870681,-0.4964511619
T56MQS,155.3111851425,-7.7275238582
T56MQT,155.3064937233,-6.8235305762
T56MQU,155.3023921548,-5.920043053899999
T56MQV,155.29887039,-5.0159814652
T56MRA,156.1960317458,-4.1088538281
T56MRB,156.1927651187,-3.205969672
T56MRC,156.1902909304,-2.3025252112
T56MRD,156.1886083341,-1.3990675851
T56MRE,156.1877155609,-0.4961439729
T56MRS,156.2171431093,-7.7217292994
T56MRT,156.2106463026,-6.8184283146
T56MRU,156.2049694847,-5.9156302315
T56MRV,156.2000987643,-5.0122563898
T56NKF,150.7976289671,0.408031554
T56NKG,150.7970434795,1.3122637218
T56NKH,150.7959128278,2.2159170494
T56NKJ,150.7942342619,3.1201009512
T56NKK,150.792006226,4.0242681669
T56NKL,150.7892277995,4.9278714899
T56NKM,150.7858922024,5.8319908629
T56NKN,150.7819967875,6.7360791042
T56NKP,150.7775395369,7.6395891316
T56NLF,151.6960731581,0.4081732873000001
T56NLG,151.6956988741,1.3128304799
T56NLH,151.6950015857,2.2169208422
T56NLJ,151.6939795958,3.1215425167
T56NLK,151.6926319633,4.0261481891
T56NLL,151.6909581231,4.9301905989
T56NLM,151.6889539876,5.8347504276
T56NLN,151.6866179667,6.7392804439
T56NLP,151.6839488421,7.643233516300001
T56NMF,152.5943065186,0.408213935
T56NMG,152.5941557086,1.3130721529
T56NMH,152.5939043332,2.2173755455
T56NMJ,152.5935517802,3.1222105937
T56NMK,152.5930977343,4.0270299571
T56NML,152.5925419971,4.9312863489
T56NMM,152.5918832102,5.8360608104
T56NMN,152.5911208547,6.740806086499999
T56NMP,152.5902545269,7.6449750212
T56NNF,153.4932292578,0.4082144166000001
T56NNG,153.4934126049,1.3130628914
T56NNH,153.4937182143,2.2173553715
T56NNJ,153.4941468301,3.1221794911
T56NNK,153.4946988358,4.0269879111
T56NNL,153.4953744726,4.931233346
T56NNM,153.4961753917,5.835996819
T56NNN,153.4971022242,6.740731075800001
T56NNP,153.4981554608,7.644888962
T56NPF,154.3919746371,0.4081638656
T56NPG,154.3923696394,1.3127893039
T56NPH,154.3931094356,2.2168467349
T56NPJ,154.3941958259,3.1214354232
T56NPK,154.395629812,4.0260080585
T56NPL,154.3974119939,4.9300173845
T56NPM,154.3995467236,5.8345440268
T56NPN,154.4020356951,6.7390407581
T56NPP,154.4048802054,7.642960450500001
T56NQF,155.2898364363,0.4080123559
T56NQG,155.2904424568,1.312191186
T56NQH,155.2916152438,2.215790007
T56NQJ,155.2933576497,3.1199193093
T56NQK,155.29567129,4.0240318395
T56NQL,155.2985571196,4.9275803974
T56NQM,155.3020221801,5.831644834
T56NQN,155.3060692209,6.7356779735
T56NQP,155.3107003374,7.63913274
T56NRF,156.1876705145,0.4077598921
T56NRG,156.1884869347,1.3112685556
T56NRH,156.1900915293,2.2141852202
T56NRJ,156.1924881969,3.1176311977
T56NRK,156.1956791618,4.0210593192
T56NRL,156.1996657273,4.9239224697
T56NRM,156.2044576112,5.827299347399999
T56NRN,156.2100586077,6.730642854
T56NRP,156.2164715995,7.6334059918
T56PKA,150.7299541794,13.9654725908
T56PKB,150.7207107678,14.8690703358
T56PKC,150.7108295636,15.772049002
T56PKQ,150.7725095084,8.5436008518
T56PKR,150.7669028663,9.4475672214
T56PKS,150.760716392,10.3509413424
T56PKT,150.7539347648,11.254803067
T56PKU,150.74655281,12.1586055489
T56PKV,150.7385659518,13.0618021304
T56PLA,151.6555468584,13.9722816116
T56PLB,151.6500384407,14.876343246
T56PLC,151.6441514827,15.7797892128
T56PLQ,151.6809400561,8.5476903029
T56PLR,151.6775893105,9.4521037187
T56PLS,151.6738946721,10.3559268233
T56PLT,151.6698469828,11.2602402403
T56PLU,151.6654431462,12.1644970923
T56PLV,151.6606804198,13.0681506902
T56PMA,152.5811524224,13.9755645426
T56PMB,152.5793980071,14.8798520605
T56PMC,152.5775249988,15.7835255548
T56PMQ,152.5892820961,8.5496486389
T56PMR,152.5882028201,9.4542798341
T56PMS,152.5870160697,10.3583216455
T56PMT,152.5857188992,11.2628550725
T56PMU,152.5843103139,12.1673332224
T56PMV,152.5827894287,13.0712093903
T56PNA,153.5092213224,13.9753996323
T56PNB,153.5113542472,14.8796756017
T56PNC,153.5136313505,15.7833374652
T56PNQ,153.4993376917,8.5495514831
T56PNR,153.5006498195,9.4541715347
T56PNS,153.5020926087,10.3582021566
T56PNT,153.5036696408,11.262724329
T56PNU,153.5053821248,12.16719116
T56PNV,153.5072311369,13.0710559456
T56PPA,154.4351638045,13.9717701333
T56PPB,154.4410385825,14.8757968225
T56PPC,154.4473173346,15.7792075878
T56PPQ,154.4080872426,8.5473837054
T56PPR,154.411659256,9.451763441
T56PPS,154.4155983055,10.3555527201
T56PPT,154.419914154,11.2598321081
T56PPU,154.4246101024,12.1640547302
T56PPV,154.4296890735,13.0676738994
T56PQA,155.3601508997,13.9646214545
T56PQB,155.3697574504,14.8681613331
T56PQC,155.3800269939,15.7710817067
T56PQQ,155.3159268976,8.5430889463
T56PQR,155.3217528862,9.4469995545
T56PQS,155.328181646,10.3503176717
T56PQT,155.3352290963,11.2541230539
T56PQU,155.3429006131,12.1578688586
T56PQV,155.3512009496,13.0610084324
T56PRA,156.285036918,13.9539541177
T56PRB,156.2983647312,14.8567697373
T56PRC,156.3126136962,15.7589605177
T56PRQ,156.2237123118,8.5366674006
T56PRR,156.2317862487,9.4398801082
T56PRS,156.2406980187,10.3424972883
T56PRT,156.2504696652,11.2455974933
T56PRU,156.2611086164,12.1486339294
T56PRV,156.2726214315,13.0510599931
T56QKD,150.700285445,16.6754882751
T56QKE,150.6890698514,17.5788418647
T56QKF,150.677174754,18.4815637506
T56QKG,150.664569369,19.3847335031
T56QKH,150.6512429232,20.2878051825
T56QKJ,150.6371851177,21.1902331557
T56QKK,150.6223587966,22.0930968532
T56QKL,150.6067504807,22.9958507271
T56QKM,150.5903470824,23.8979495689
T56QLD,151.6378710001,16.6837000315
T56QLE,151.6311918756,17.5875294146
T56QLF,151.6241093052,18.4907313438
T56QLG,151.6166049357,19.3943862681
T56QLH,151.6086723278,20.2979482749
T56QLJ,151.6003053208,21.2008717582
T56QLK,151.5914817676,22.104237083
T56QLL,151.5821936113,23.0074987595
T56QLM,151.5724330236,23.9101116383
T56QMD,152.5755286201,16.6876659506
T56QME,152.5734072345,17.5917269613
T56QMF,152.5711593019,18.4951625695
T56QMG,152.5687789827,19.3990536512
T56QMH,152.5662642194,20.3028543068
T56QMJ,152.5636130397,21.2060189428
T56QMK,152.5608184055,22.1096283784
T56QML,152.5578777434,23.0131371517
T56QMM,152.5547885487,23.9160001414
T56QND,153.5160584404,16.6874661271
T56QNE,153.5186375063,17.5915153009
T56QNF,153.5213704204,18.4949389692
T56QNG,153.5242642821,19.3988179862
T56QNH,153.5273215927,20.3026064516
T56QNJ,153.5305447498,21.2057587715
T56QNK,153.5339423097,22.1093557418
T56QNL,153.5375174008,23.0128518995
T56QNM,153.5412730679,23.9157021217
T56QPD,154.4540160404,16.6830828859
T56QPE,154.4611401559,17.586876429
T56QPF,154.4686948025,18.4900421988
T56QPG,154.476699554,19.393660578
T56QPH,154.4851612761,20.297185652
T56QPJ,154.4940865369,21.2000718128
T56QPK,154.5034989573,22.103399355
T56QPL,154.5134071279,23.00662278440001
T56QPM,154.5238193948,23.9091969472
T56QQD,155.3909856364,16.674462157
T56QQE,155.4026422717,17.5777563935
T56QQF,155.4150052407,18.4804183954
T56QQG,155.4281065341,19.3835276237
T56QQH,155.4419573444,20.2865381351
T56QQJ,155.4565683708,21.1889042933
T56QQK,155.4719782262,22.0917054121
T56QQL,155.4882009143,22.9943959365
T56QQM,155.5052500314,23.89643065050002
T56QRD,156.3278199881,16.6616047393
T56QRE,156.3439958977,17.5641561082
T56QRF,156.3611529418,18.4660686007
T56QRG,156.3793354538,19.3684203067
T56QRH,156.3985588993,20.2706652415
T56QRJ,156.4188380516,21.172257727
T56QRK,156.44022642,22.0742756192
T56QRL,156.4627433511,22.9761732727
T56QRM,156.4864076163,23.8774053805
T56RKN,150.5731041656,24.800472642
T56RKP,150.5550049004,25.7028748241
T56RKQ,150.5360327308,26.6046113617
T56RKR,150.5161347808,27.5067613191
T56RKS,150.4952900263,28.4087800255
T56RKT,150.4734775493,29.3101232034
T56RKU,150.4506345488,30.2118696809
T56RKV,150.4267346974,31.1134752538
T56RLN,151.5621735198,24.8131559861
T56RLP,151.5514050387,25.7160867786
T56RLQ,151.5401176768,26.6183593619
T56RLR,151.5282799173,27.5210538887
T56RLS,151.515879189,28.4236258364
T56RLT,151.5029029763,29.3255310792
T56RLU,151.4893138415,30.2278496385
T56RLV,151.4750960366,31.1300375223
T56RMN,152.5515424112,24.8192981018
T56RMP,152.548136117,25.72248605540001
T56RMQ,152.5445664982,26.6250193962
T56RMR,152.5408235496,27.5279788055
T56RMS,152.5369032546,28.4308198318
T56RMT,152.5328016094,29.3329984226
T56RMU,152.5285067288,30.2355951782
T56RMV,152.5240135788,31.1380662091
T56RNN,153.5452195358,24.8189871379
T56RNP,153.549360711,25.7221619685
T56RNQ,153.5537004449,26.6246820049
T56RNR,153.5582509008,27.5276279018
T56RNS,153.5630169615,28.43045520400001
T56RNT,153.5680034943,29.3326198554
T56RNU,153.5732249482,30.235202427
T56RNV,153.5786874424,31.1376590241
T56RPN,154.5347640057,24.8122020345
T56RPP,154.5462516881,25.7150930147
T56RPQ,154.5582930008,26.6173252263
T56RPR,154.5709215584,27.5199787402
T56RPS,154.5841507647,28.4225090225
T56RPT,154.5979939627,29.3243719361
T56RPU,154.6124910824,30.2266474124
T56RPV,154.6276589134,31.1287914436
T56RQN,155.5231717557,24.7988886925
T56RQP,155.5419835718,25.701224928
T56RQQ,155.561702679,26.6028945908
T56RQR,155.5823840255,27.5049766098
T56RQS,155.6040494527,28.4069262955
T56RQT,155.6267206909,29.3081993516
T56RQU,155.6504630009,30.2098744573
T56RQV,155.6753037326,31.1114073821
T56RRN,156.5112832021,24.7790495155
T56RRP,156.5373942575,25.6805603913
T56SKA,150.4017515341,32.0143961315
T56SKB,150.3756104207,32.9157108607
T56SKC,150.3482782563,33.8168757075
T56SKD,150.3197214644,34.7173473653
T56SKE,150.2898510854,35.6182040441
T56SKF,150.2586252789,36.5189024684
T56SKG,150.2260012377,37.418899797
T56SKH,150.1918724204,38.3192738333
T56SKJ,150.156185587,39.2194817294
T56SLA,151.4602337257,32.0315511587
T56SLB,151.4446824026,32.9334704167
T56SLC,151.4284222605,33.8352518574
T56SLD,151.4114331974,34.7363524788
T56SLE,151.3936621489,35.6378519743
T56SLF,151.3750840665,36.5392074697
T56SLG,151.3556733103,37.4398765406
T56SLH,151.335366299,38.3409386756
T56SLJ,151.314131142,39.2418515665
T56SMA,152.5193170919,32.0398680485
T56SMB,152.5144031345,32.9420812074
T56SMC,152.5092653713,33.8441623888
T56SMD,152.5038973659,34.7455687377
T56SME,152.4982822579,35.6473806672
T56SMF,152.4924120291,36.5490554965
T56SMG,152.4862784635,37.4500510023
T56SMH,152.4798613437,38.3514474903
T56SMJ,152.4731504513,39.2527029132
T56SNA,153.5843971375,32.0394461748
T56SNB,153.5903712157,32.9416443574
T56SNC,153.5966173783,33.843710268
T56SND,153.6031434497,34.7451010441
T56SNE,153.609969927,35.6468970626
T56SNF,153.6171065573,36.5485556328
T56SNG,153.6245633281,37.4495345215
T56SNH,153.6323648175,38.3509139931
T56SNJ,153.6405234471,39.2521519872
T56SPA,154.6435143386,32.0302604412
T56SPB,154.6601048254,32.9321341748
T56SPC,154.6774514906,33.8338691831
T56SPD,154.695575764,34.7349224412
T56SPE,154.7145342389,35.6363735311
T56SPF,154.7343536188,36.537679548
T56SPG,154.7550612362,37.4382980363
T56SPH,154.7767248972,38.3393083576
